# {"env_id": "Acrobot-v1", "t_start": 1587628937.4940274} 
r,l,t
-89.0,90,368.735486
-62.0,63,369.021032
-97.0,98,369.466694
-73.0,74,369.803705
-70.0,71,370.125593
-71.0,72,370.453065
-95.0,96,370.890002
-71.0,72,371.217984
-63.0,64,371.507946
-76.0,77,371.857865
-71.0,72,372.185362
-119.0,120,372.730683
-95.0,96,373.166825
-83.0,84,373.547617
-62.0,63,373.834493
-106.0,107,374.322833
-64.0,65,374.619061
-73.0,74,374.954597
-77.0,78,375.313295
-67.0,68,375.622652
-85.0,86,376.013558
-61.0,62,376.29642
-75.0,76,376.642259
-71.0,72,376.968861
-62.0,63,377.255738
-105.0,106,377.737363
-114.0,115,378.261159
-68.0,69,378.575782
-68.0,69,378.888999
-70.0,71,379.212219
-63.0,64,379.503892
-63.0,64,379.794929
-62.0,63,380.082301
-100.0,101,380.540392
-75.0,76,380.885522
-98.0,99,381.335178
-62.0,63,381.622082
-70.0,71,381.946203
-260.0,261,383.131051
-64.0,65,383.427184
-70.0,71,383.749806
-69.0,70,384.067792
-62.0,63,384.353914
-62.0,63,384.639606
-71.0,72,384.967028
-75.0,76,385.317175
-77.0,78,385.671247
-71.0,72,385.999207
-64.0,65,386.295244
-63.0,64,386.585467
-63.0,64,386.877071
-92.0,93,387.29922
-73.0,74,387.635205
-71.0,72,387.962796
-64.0,65,388.258069
-78.0,79,388.616497
-64.0,65,388.912122
-73.0,74,389.249054
-67.0,68,389.556949
-70.0,71,389.8802
-72.0,73,390.212287
-80.0,81,390.579959
-63.0,64,390.871054
-69.0,70,391.189754
-84.0,85,391.57494
-77.0,78,391.929768
-72.0,73,392.261983
-105.0,106,392.744232
-67.0,68,393.052657
-76.0,77,393.403809
-62.0,63,393.691109
-62.0,63,393.976839
-91.0,92,394.399118
-86.0,87,394.79426
-72.0,73,395.126237
-77.0,78,395.480355
-92.0,93,395.906534
-98.0,99,396.357326
-76.0,77,396.707471
-96.0,97,397.148359
-93.0,94,397.577028
-95.0,96,398.013389
-68.0,69,398.328374
-63.0,64,398.621693
-86.0,87,399.019186
-74.0,75,399.362395
-63.0,64,399.65557
-110.0,111,400.166008
-84.0,85,400.5552
-94.0,95,400.989481
-90.0,91,401.405205
-89.0,90,401.817383
-104.0,105,402.2968
-69.0,70,402.617987
-87.0,88,403.024101
-94.0,95,403.459393
-71.0,72,403.78788
-75.0,76,404.135546
-87.0,88,404.539161
-82.0,83,404.919187
-87.0,88,405.321691
-69.0,70,405.64189
-93.0,94,406.072533
-91.0,92,406.493387
-77.0,78,406.850169
-61.0,62,407.134052
-104.0,105,407.621786
-92.0,93,408.047744
-86.0,87,408.445472
-62.0,63,408.733046
-69.0,70,409.054199
-70.0,71,409.379422
-62.0,63,409.666343
-62.0,63,409.955595
-69.0,70,410.27576
-84.0,85,410.66356
-117.0,118,411.205827
-69.0,70,411.525088
-70.0,71,411.850176
-79.0,80,412.216341
-70.0,71,412.539954
-74.0,75,412.884122
-64.0,65,413.187018
-87.0,88,413.588024
-113.0,114,414.111159
-86.0,87,414.50948
-87.0,88,414.913121
-105.0,106,415.397926
-71.0,72,415.727079
-64.0,65,416.023929
-72.0,73,416.358377
-107.0,108,416.853731
-71.0,72,417.183764
-86.0,87,417.586228
-84.0,85,417.973861
-91.0,92,418.395207
-71.0,72,418.725242
-88.0,89,419.133706
-70.0,71,419.457878
-81.0,82,419.833236
-69.0,70,420.153435
-78.0,79,420.515469
-70.0,71,420.840572
-68.0,69,421.156292
-86.0,87,421.553866
-61.0,62,421.836364
-69.0,70,422.156726
-74.0,75,422.499926
-92.0,93,422.926199
-74.0,75,423.268953
-70.0,71,423.594942
-120.0,121,424.148626
-102.0,103,424.620741
-69.0,70,424.941619
-89.0,90,425.354065
-87.0,88,425.756575
-75.0,76,426.10525
-63.0,64,426.402376
-71.0,72,426.732195
-85.0,86,427.125095
-69.0,70,427.446235
-92.0,93,427.873409
-74.0,75,428.216504
-72.0,73,428.552073
-77.0,78,428.909663
-85.0,86,429.30482
-72.0,73,429.638412
-71.0,72,429.968644
-86.0,87,430.368165
-131.0,132,430.974561
-76.0,77,431.327524
-64.0,65,431.625007
-71.0,72,431.955678
-63.0,64,432.24766
-71.0,72,432.575418
-95.0,96,433.013071
-62.0,63,433.30022
-70.0,71,433.622766
-89.0,90,434.033675
-69.0,70,434.353012
-69.0,70,434.673326
-69.0,70,434.991662
-70.0,71,435.314407
-77.0,78,435.669622
-102.0,103,436.138727
-69.0,70,436.456485
-79.0,80,436.825038
-62.0,63,437.112613
-61.0,62,437.394714
-91.0,92,437.813554
-61.0,62,438.09649
-61.0,62,438.37871
-62.0,63,438.66679
-85.0,86,439.058663
-62.0,63,439.344681
-70.0,71,439.668739
-70.0,71,439.991305
-94.0,95,440.424249
-97.0,98,440.870044
-85.0,86,441.262205
-78.0,79,441.621807
-85.0,86,442.013981
-71.0,72,442.341444
-97.0,98,442.791558
-88.0,89,443.196311
-64.0,65,443.492384
-64.0,65,443.787339
-72.0,73,444.120957
-64.0,65,444.417325
-62.0,63,444.703803
-64.0,65,444.998453
-70.0,71,445.320864
-71.0,72,445.649069
-63.0,64,445.940778
-71.0,72,446.268651
-93.0,94,446.696452
-64.0,65,446.99295
-63.0,64,447.284246
-70.0,71,447.6077
-63.0,64,447.899543
-78.0,79,448.257883
-63.0,64,448.553064
-71.0,72,448.881367
-83.0,84,449.263073
-77.0,78,449.617971
-83.0,84,450.001214
-61.0,62,450.283881
-62.0,63,450.570164
-125.0,126,451.143111
-76.0,77,451.494308
-69.0,70,451.813522
-70.0,71,452.135846
-62.0,63,452.423325
-98.0,99,452.873509
