# {"env_id": "Acrobot-v1", "t_start": 1587625661.2062678} 
r,l,t
-94.0,95,278.831158
-80.0,81,279.194589
-82.0,83,279.568539
-76.0,77,279.9145
-86.0,87,280.306592
-98.0,99,280.756141
-101.0,102,281.215576
-97.0,98,281.655414
-64.0,65,281.949239
-73.0,74,282.283172
-88.0,89,282.684034
-71.0,72,283.007776
-72.0,73,283.336486
-76.0,77,283.683746
-71.0,72,284.007381
-70.0,71,284.327495
-89.0,90,284.732613
-78.0,79,285.087136
-79.0,80,285.44827
-89.0,90,285.853781
-97.0,98,286.294563
-62.0,63,286.579105
-95.0,96,287.009054
-63.0,64,287.297178
-72.0,73,287.626662
-68.0,69,287.936742
-70.0,71,288.257115
-92.0,93,288.676056
-90.0,91,289.088148
-86.0,87,289.479549
-90.0,91,289.889622
-69.0,70,290.206001
-68.0,69,290.517007
-98.0,99,290.968702
-112.0,113,291.476805
-94.0,95,291.90406
-85.0,86,292.291907
-74.0,75,292.630336
-86.0,87,293.023842
-73.0,74,293.356885
-74.0,75,293.694547
-74.0,75,294.032812
-78.0,79,294.388894
-78.0,79,294.74418
-79.0,80,295.104954
-95.0,96,295.54036
-75.0,76,295.883219
-64.0,65,296.1756
-94.0,95,296.603516
-90.0,91,297.013991
-73.0,74,297.348366
-71.0,72,297.672636
-69.0,70,297.98888
-81.0,82,298.358244
-71.0,72,298.682705
-114.0,115,299.202187
-90.0,91,299.611273
-83.0,84,299.990481
-62.0,63,300.275405
-86.0,87,300.666406
-86.0,87,301.058667
-97.0,98,301.500089
-82.0,83,301.874299
-77.0,78,302.226089
-72.0,73,302.554232
-63.0,64,302.842834
-75.0,76,303.185287
-105.0,106,303.66319
-70.0,71,303.981902
-68.0,69,304.29338
-70.0,71,304.612539
-112.0,113,305.122264
-84.0,85,305.504325
-70.0,71,305.824446
-62.0,63,306.108211
-70.0,71,306.427429
-74.0,75,306.765709
-76.0,77,307.1157
-68.0,69,307.425752
-69.0,70,307.741299
-74.0,75,308.08009
-77.0,78,308.430149
-71.0,72,308.755372
-79.0,80,309.116498
-83.0,84,309.494072
-84.0,85,309.876988
-92.0,93,310.296516
-77.0,78,310.6485
-93.0,94,311.072913
-71.0,72,311.396579
-70.0,71,311.717698
-91.0,92,312.131974
-78.0,79,312.488218
-89.0,90,312.892397
-72.0,73,313.221447
-76.0,77,313.576566
-71.0,72,313.900138
-100.0,101,314.355958
-61.0,62,314.636016
-86.0,87,315.028895
-135.0,136,315.64181
-73.0,74,315.978211
-95.0,96,316.411353
-73.0,74,316.744721
-100.0,101,317.200245
-62.0,63,317.485007
-70.0,71,317.804566
-70.0,71,318.126158
-76.0,77,318.473908
-63.0,64,318.762487
-94.0,95,319.191762
-72.0,73,319.523072
-74.0,75,319.863069
-75.0,76,320.207314
-71.0,72,320.534529
-63.0,64,320.825226
-71.0,72,321.150987
-72.0,73,321.482716
-83.0,84,321.867159
-70.0,71,322.187879
-70.0,71,322.509816
-71.0,72,322.837553
-88.0,89,323.241427
-103.0,104,323.713315
-70.0,71,324.034126
-76.0,77,324.383224
-89.0,90,324.792238
-79.0,80,325.155955
-63.0,64,325.44556
-71.0,72,325.772161
-63.0,64,326.061668
-95.0,96,326.497489
-84.0,85,326.88303
-75.0,76,327.228769
-88.0,89,327.633097
-88.0,89,328.035793
-94.0,95,328.467249
-72.0,73,328.799973
-62.0,63,329.08625
-76.0,77,329.434725
-63.0,64,329.72525
-72.0,73,330.057299
-70.0,71,330.378394
-70.0,71,330.700824
-63.0,64,330.990923
-69.0,70,331.309107
-110.0,111,331.814456
-83.0,84,332.199041
-87.0,88,332.597842
-78.0,79,332.956023
-78.0,79,333.3139
-80.0,81,333.681172
-77.0,78,334.036607
-76.0,77,334.384648
-71.0,72,334.711399
-86.0,87,335.106045
-102.0,103,335.573157
-63.0,64,335.863487
-86.0,87,336.257684
-72.0,73,336.588581
-63.0,64,336.878642
-96.0,97,337.317316
-88.0,89,337.721831
-70.0,71,338.044299
-95.0,96,338.480361
-75.0,76,338.826123
-124.0,125,339.392743
-73.0,74,339.729005
-78.0,79,340.087506
-83.0,84,340.467268
-105.0,106,340.948383
-71.0,72,341.276601
-70.0,71,341.598527
-63.0,64,341.889234
-96.0,97,342.329082
-116.0,117,342.858871
-62.0,63,343.144032
-68.0,69,343.45857
-86.0,87,343.85395
-69.0,70,344.170371
-79.0,80,344.532992
-107.0,108,345.022422
-73.0,74,345.362416
-94.0,95,345.794045
-71.0,72,346.120474
-79.0,80,346.483292
-69.0,70,346.805512
-62.0,63,347.090007
-113.0,114,347.607872
-99.0,100,348.059933
-114.0,115,348.582344
-64.0,65,348.876714
-89.0,90,349.284966
-74.0,75,349.625077
-88.0,89,350.027852
-62.0,63,350.31383
-64.0,65,350.608959
-74.0,75,350.949206
-68.0,69,351.261925
-100.0,101,351.719617
-87.0,88,352.118912
-75.0,76,352.462579
-72.0,73,352.794437
-89.0,90,353.202635
-70.0,71,353.525074
-78.0,79,353.882224
-74.0,75,354.226793
-97.0,98,354.67132
-84.0,85,355.056694
-95.0,96,355.492365
-70.0,71,355.813407
-92.0,93,356.234532
-71.0,72,356.561589
-69.0,70,356.87987
-74.0,75,357.219332
-79.0,80,357.582499
-87.0,88,357.981116
-63.0,64,358.270529
-165.0,166,359.031966
-75.0,76,359.378262
-77.0,78,359.731303
-94.0,95,360.162307
-77.0,78,360.516809
-90.0,91,360.929862
-75.0,76,361.274797
-106.0,107,361.759485
-94.0,95,362.189603
-151.0,152,362.879084
-70.0,71,363.200418
-119.0,120,363.746119
-72.0,73,364.076203
-71.0,72,364.40303
-83.0,84,364.783947
-63.0,64,365.073181
-71.0,72,365.400942
-91.0,92,365.818542
-98.0,99,366.267272
-71.0,72,366.593044
-86.0,87,366.987363
-83.0,84,367.372691
-84.0,85,367.758621
-71.0,72,368.084909
-85.0,86,368.474973
-103.0,104,368.947088
-74.0,75,369.288081
-100.0,101,369.746284
-75.0,76,370.091146
-76.0,77,370.439065
-76.0,77,370.789399
-88.0,89,371.193603
-76.0,77,371.542611
-80.0,81,371.908684
-75.0,76,372.253423
-75.0,76,372.599435
-61.0,62,372.88148
-69.0,70,373.202536
-68.0,69,373.516991
-97.0,98,373.959867
-61.0,62,374.241492
-100.0,101,374.699699
-76.0,77,375.048898
-73.0,74,375.383182
-77.0,78,375.736418
-75.0,76,376.080869
-69.0,70,376.397817
-118.0,119,376.940114
-70.0,71,377.261384
-99.0,100,377.714891
-97.0,98,378.159635
-69.0,70,378.478121
-70.0,71,378.803385
-87.0,88,379.203547
-73.0,74,379.539541
-64.0,65,379.83513
-78.0,79,380.193128
-92.0,93,380.619259
-76.0,77,380.969176
-85.0,86,381.359956
-75.0,76,381.703858
-87.0,88,382.102541
-70.0,71,382.425452
-86.0,87,382.820056
-71.0,72,383.145996
-81.0,82,383.518317
-71.0,72,383.845603
-96.0,97,384.285329
-61.0,62,384.566014
-70.0,71,384.888262
-72.0,73,385.219247
-82.0,83,385.595248
-62.0,63,385.881673
-69.0,70,386.202705
-62.0,63,386.489197
-82.0,83,386.865796
-76.0,77,387.215361
-70.0,71,387.536442
-75.0,76,387.88462
-75.0,76,388.229629
-93.0,94,388.657487
-70.0,71,388.981089
-71.0,72,389.308316
-62.0,63,389.595685
-70.0,71,389.917283
-74.0,75,390.257934
-73.0,74,390.594606
-70.0,71,390.916361
-62.0,63,391.20197
-91.0,92,391.619154
-84.0,85,392.003655
-117.0,118,392.540426
-104.0,105,393.017318
-71.0,72,393.342739
-77.0,78,393.697159
-75.0,76,394.042195
-75.0,76,394.386688
-94.0,95,394.818292
-92.0,93,395.244714
-115.0,116,395.770549
-64.0,65,396.065332
-84.0,85,396.451642
-71.0,72,396.777238
-64.0,65,397.071879
-75.0,76,397.416482
-93.0,94,397.84195
-72.0,73,398.173259
-64.0,65,398.467913
-78.0,79,398.827263
-77.0,78,399.180904
-75.0,76,399.525616
-85.0,86,399.916367
-77.0,78,400.269979
-77.0,78,400.623438
-71.0,72,400.952853
-88.0,89,401.355996
-89.0,90,401.762605
-106.0,107,402.248166
-87.0,88,402.64745
-62.0,63,402.933758
-98.0,99,403.383986
-71.0,72,403.710143
-70.0,71,404.035036
-87.0,88,404.443432
-62.0,63,404.730601
-78.0,79,405.089009
-77.0,78,405.443749
-118.0,119,405.985006
-86.0,87,406.380092
-89.0,90,406.788443
-87.0,88,407.188347
-92.0,93,407.609725
-76.0,77,407.960727
-85.0,86,408.351607
-68.0,69,408.665322
-100.0,101,409.123806
-69.0,70,409.441909
-79.0,80,409.808567
-77.0,78,410.163659
-92.0,93,410.58522
-87.0,88,410.986204
-138.0,139,411.618891
-91.0,92,412.037261
-118.0,119,412.582112
-74.0,75,412.921727
-70.0,71,413.244949
-71.0,72,413.572676
-96.0,97,414.013383
-96.0,97,414.451444
-87.0,88,414.849429
-75.0,76,415.194396
-75.0,76,415.541743
-109.0,110,416.041111
-89.0,90,416.448712
-71.0,72,416.774282
-105.0,106,417.256707
-87.0,88,417.656021
-102.0,103,418.124715
-62.0,63,418.4107
-86.0,87,418.804676
-70.0,71,419.127297
-70.0,71,419.449144
-100.0,101,419.910424
-62.0,63,420.194958
-91.0,92,420.611202
-74.0,75,420.950662
-79.0,80,421.312721
-92.0,93,421.735356
-69.0,70,422.053763
-67.0,68,422.362799
-71.0,72,422.688424
-68.0,69,423.005543
-96.0,97,423.44532
-91.0,92,423.862813
-101.0,102,424.324404
-88.0,89,424.726646
-70.0,71,425.048351
-114.0,115,425.570618
-70.0,71,425.896444
-88.0,89,426.299364
-63.0,64,426.588794
-72.0,73,426.919736
-77.0,78,427.273131
-70.0,71,427.595176
-63.0,64,427.886354
-105.0,106,428.367077
-68.0,69,428.679988
-71.0,72,429.007742
-87.0,88,429.406988
-76.0,77,429.755843
-100.0,101,430.213891
-72.0,73,430.543318
-78.0,79,430.901028
-79.0,80,431.263785
-63.0,64,431.552795
-73.0,74,431.887735
-73.0,74,432.223485
-64.0,65,432.516659
-64.0,65,432.812072
-82.0,83,433.187437
-95.0,96,433.622138
-113.0,114,434.138693
-82.0,83,434.513465
-78.0,79,434.871498
-90.0,91,435.283855
-63.0,64,435.574378
-82.0,83,435.949257
-63.0,64,436.242576
