# {"env_id": "Acrobot-v1", "t_start": 1587205017.017915} 
r,l,t
-77.0,78,280.958373
-70.0,71,281.282938
-72.0,73,281.61582
-96.0,97,282.059342
-70.0,71,282.384235
-92.0,93,282.809153
-88.0,89,283.215523
-76.0,77,283.567506
-75.0,76,283.915609
-84.0,85,284.304619
-69.0,70,284.624025
-84.0,85,285.01263
-102.0,103,285.482902
-71.0,72,285.81197
-80.0,81,286.183601
-106.0,107,286.6722
-85.0,86,287.065157
-62.0,63,287.353575
-76.0,77,287.708544
-69.0,70,288.028336
-93.0,94,288.457965
-77.0,78,288.814446
-100.0,101,289.275639
-85.0,86,289.66884
-86.0,87,290.068148
-62.0,63,290.355395
-92.0,93,290.781183
-85.0,86,291.174244
-99.0,100,291.630376
-100.0,101,292.096387
-108.0,109,292.593496
-101.0,102,293.059109
-76.0,77,293.410328
-77.0,78,293.767359
-91.0,92,294.188264
-71.0,72,294.515521
-77.0,78,294.870814
-87.0,88,295.273776
-131.0,132,295.876571
-70.0,71,296.20042
-73.0,74,296.537681
-63.0,64,296.8296
-70.0,71,297.154969
-82.0,83,297.535766
-68.0,69,297.851544
-80.0,81,298.22131
-72.0,73,298.555254
-92.0,93,298.980626
-69.0,70,299.299345
-106.0,107,299.787565
-72.0,73,300.121136
-81.0,82,300.495696
-64.0,65,300.791973
-71.0,72,301.121526
-64.0,65,301.418794
-86.0,87,301.817403
-62.0,63,302.104724
-89.0,90,302.515301
-68.0,69,302.831472
-72.0,73,303.163742
-94.0,95,303.598511
-83.0,84,303.982983
-81.0,82,304.357964
-86.0,87,304.755681
-94.0,95,305.188417
-70.0,71,305.514545
-72.0,73,305.848089
-81.0,82,306.221436
-69.0,70,306.540735
-105.0,106,307.024896
-88.0,89,307.43248
-70.0,71,307.757003
-74.0,75,308.098238
-86.0,87,308.496117
-71.0,72,308.825742
-80.0,81,309.195782
-86.0,87,309.598366
-80.0,81,309.966257
-91.0,92,310.386696
-122.0,123,310.948281
-132.0,133,311.557071
-83.0,84,311.939848
-84.0,85,312.328934
-83.0,84,312.7139
-78.0,79,313.076014
-100.0,101,313.538895
-63.0,64,313.830257
-71.0,72,314.163253
