# {"env_id": "CartPole-v0", "t_start": 1586993485.3301396} 
r,l,t
67.0,67,130.324818
58.0,58,130.572196
90.0,90,130.954812
86.0,86,131.319893
75.0,75,131.640322
93.0,93,132.03852
87.0,87,132.408729
93.0,93,132.805332
95.0,95,133.209465
102.0,102,133.644728
108.0,108,134.106302
100.0,100,134.534344
106.0,106,134.985965
127.0,127,135.531093
129.0,129,136.081869
116.0,116,136.576452
99.0,99,136.998065
89.0,89,137.377685
92.0,92,137.770657
73.0,73,138.082427
70.0,70,138.381914
94.0,94,138.783819
94.0,94,139.184849
91.0,91,139.574295
94.0,94,139.97871
96.0,96,140.389363
97.0,97,140.803344
94.0,94,141.204334
88.0,88,141.57975
86.0,86,141.946882
87.0,87,142.318532
90.0,90,142.702696
90.0,90,143.08672
110.0,110,143.556474
104.0,104,143.999727
106.0,106,144.451201
96.0,96,144.859542
111.0,111,145.333201
104.0,104,145.776671
101.0,101,146.20733
94.0,94,146.60746
100.0,100,147.032364
97.0,97,147.446047
136.0,136,148.025685
117.0,117,148.524671
115.0,115,149.013585
45.0,45,149.206654
106.0,106,149.6595
93.0,93,150.055435
94.0,94,150.456277
93.0,93,150.852369
91.0,91,151.240007
93.0,93,151.640357
107.0,107,152.0973
99.0,99,152.518615
98.0,98,152.935651
103.0,103,153.375596
200.0,200,154.227588
95.0,95,154.63167
88.0,88,155.00717
105.0,105,155.456638
200.0,200,156.30763
68.0,68,156.596728
95.0,95,157.000628
200.0,200,157.851923
153.0,153,158.502188
106.0,106,158.95666
121.0,121,159.472291
117.0,117,159.970743
200.0,200,160.82296
76.0,76,161.147476
200.0,200,162.00011
200.0,200,162.852435
200.0,200,163.705184
200.0,200,164.5565
200.0,200,165.412966
200.0,200,166.263461
200.0,200,167.117103
200.0,200,167.969647
200.0,200,168.822337
200.0,200,169.675901
200.0,200,170.526675
200.0,200,171.380374
200.0,200,172.231596
200.0,200,173.085821
200.0,200,173.937559
200.0,200,174.790266
200.0,200,175.644135
200.0,200,176.495538
200.0,200,177.34765
23.0,23,177.446297
30.0,30,177.573671
16.0,16,177.64169
30.0,30,177.769513
30.0,30,177.89691
40.0,40,178.067194
200.0,200,178.921261
200.0,200,179.777519
200.0,200,180.630453
200.0,200,181.483521
200.0,200,182.334397
200.0,200,183.187817
200.0,200,184.038825
200.0,200,184.892659
200.0,200,185.744033
200.0,200,186.59614
200.0,200,187.44888
200.0,200,188.304653
187.0,187,189.101748
159.0,159,189.779492
200.0,200,190.633207
200.0,200,191.485157
200.0,200,192.337693
200.0,200,193.190155
200.0,200,194.038836
200.0,200,194.888521
200.0,200,195.743651
200.0,200,196.600168
200.0,200,197.455096
200.0,200,198.313089
200.0,200,199.169987
200.0,200,200.024678
132.0,132,200.590346
155.0,155,201.252459
200.0,200,202.107416
200.0,200,202.95951
200.0,200,203.811501
13.0,13,203.866737
200.0,200,204.723886
130.0,130,205.278029
161.0,161,205.96405
165.0,165,206.668071
32.0,32,206.805545
189.0,189,207.610524
200.0,200,208.464483
200.0,200,209.317373
200.0,200,210.169246
200.0,200,211.017537
200.0,200,211.877235
119.0,119,212.381232
200.0,200,213.228931
200.0,200,214.079162
200.0,200,214.925746
192.0,192,215.740325
123.0,123,216.265798
112.0,112,216.741661
121.0,121,217.254414
108.0,108,217.715717
127.0,127,218.255307
124.0,124,218.782185
120.0,120,219.290132
130.0,130,219.842978
123.0,123,220.365686
110.0,110,220.833108
126.0,126,221.368913
123.0,123,221.891966
138.0,138,222.477896
132.0,132,223.037006
134.0,134,223.604967
133.0,133,224.169666
138.0,138,224.755385
200.0,200,225.604867
200.0,200,226.458133
200.0,200,227.305379
200.0,200,228.156896
200.0,200,229.004543
200.0,200,229.859288
200.0,200,230.707803
200.0,200,231.559259
200.0,200,232.412436
200.0,200,233.260821
159.0,159,233.939624
200.0,200,234.787819
