# {"t_start": 1586931794.6075144, "env_id": "Acrobot-v1"} 
r,l,t
-90.0,91,345.287519
-73.0,74,345.625812
-79.0,80,345.990575
-107.0,108,346.484193
-141.0,142,347.133538
-91.0,92,347.55545
-79.0,80,347.920431
-109.0,110,348.422693
-88.0,89,348.827922
-75.0,76,349.176238
-75.0,76,349.523209
-76.0,77,349.873526
-79.0,80,350.23897
-63.0,64,350.530778
-122.0,123,351.091838
-165.0,166,351.84862
-81.0,82,352.223203
-72.0,73,352.555571
-75.0,76,352.903104
-76.0,77,353.254856
-79.0,80,353.620267
-79.0,80,353.985544
-88.0,89,354.390609
-82.0,83,354.768656
-95.0,96,355.208203
-94.0,95,355.642065
-91.0,92,356.06176
-76.0,77,356.412312
-144.0,145,357.074878
-75.0,76,357.422025
-74.0,75,357.764502
-69.0,70,358.083474
-89.0,90,358.493339
-94.0,95,358.927188
-76.0,77,359.280066
-75.0,76,359.626584
-77.0,78,359.98393
-84.0,85,360.372051
-70.0,71,360.700603
-78.0,79,361.06156
-97.0,98,361.510478
-61.0,62,361.795163
-90.0,91,362.211128
-71.0,72,362.54001
-64.0,65,362.838045
-92.0,93,363.26363
-94.0,95,363.702329
-71.0,72,364.031125
-94.0,95,364.472541
-80.0,81,364.844814
-82.0,83,365.22444
-68.0,69,365.540329
-91.0,92,365.960312
-82.0,83,366.339446
-71.0,72,366.669971
-98.0,99,367.124669
-97.0,98,367.573712
-94.0,95,368.007798
-93.0,94,368.437823
-97.0,98,368.888153
-76.0,77,369.241408
-75.0,76,369.592966
-81.0,82,369.967639
-79.0,80,370.333367
-87.0,88,370.737531
-79.0,80,371.10471
-91.0,92,371.526531
-80.0,81,371.896805
-152.0,153,372.597482
-83.0,84,372.982057
-76.0,77,373.333646
-99.0,100,373.792408
-75.0,76,374.140181
-78.0,79,374.502652
-146.0,147,375.177525
-80.0,81,375.548945
-86.0,87,375.946338
-92.0,93,376.372154
-95.0,96,376.812759
-72.0,73,377.146482
-74.0,75,377.490112
-91.0,92,377.910511
-78.0,79,378.276994
-108.0,109,378.776565
-63.0,64,379.068866
-62.0,63,379.357913
-78.0,79,379.718851
-87.0,88,380.121037
-72.0,73,380.457704
-84.0,85,380.847836
-62.0,63,381.135999
-75.0,76,381.487921
-62.0,63,381.776226
-84.0,85,382.165536
-76.0,77,382.518281
-78.0,79,382.88059
-90.0,91,383.297206
-79.0,80,383.662435
-83.0,84,384.045852
-112.0,113,384.564602
-98.0,99,385.018762
-75.0,76,385.36711
-102.0,103,385.837698
-79.0,80,386.204123
-70.0,71,386.529698
-82.0,83,386.909856
-75.0,76,387.258434
-89.0,90,387.669292
-74.0,75,388.012393
-75.0,76,388.360233
-133.0,134,388.972434
-77.0,78,389.32941
-83.0,84,389.713034
-99.0,100,390.170362
-87.0,88,390.572841
-64.0,65,390.869922
-96.0,97,391.313669
-85.0,86,391.706646
-75.0,76,392.054671
-97.0,98,392.502909
-63.0,64,392.795126
-94.0,95,393.229958
-64.0,65,393.526814
-79.0,80,393.893153
-63.0,64,394.186623
-76.0,77,394.539171
-77.0,78,394.896395
-77.0,78,395.252349
-92.0,93,395.676941
-75.0,76,396.024778
-64.0,65,396.324096
-97.0,98,396.771756
-61.0,62,397.056282
-62.0,63,397.344041
-61.0,62,397.627092
-62.0,63,397.915807
-109.0,110,398.420337
-83.0,84,398.806111
-91.0,92,399.225834
-91.0,92,399.645662
-98.0,99,400.100047
-84.0,85,400.49198
-79.0,80,400.858605
-86.0,87,401.255394
-83.0,84,401.63902
-78.0,79,402.000519
-63.0,64,402.293754
-88.0,89,402.701198
-91.0,92,403.121397
-95.0,96,403.560363
-83.0,84,403.944767
-72.0,73,404.27912
-87.0,88,404.682436
-98.0,99,405.13455
-105.0,106,405.620171
-124.0,125,406.195529
-128.0,129,406.785399
-78.0,79,407.145962
-73.0,74,407.483818
-98.0,99,407.938556
-112.0,113,408.456291
-91.0,92,408.87823
-72.0,73,409.212456
-71.0,72,409.543361
-79.0,80,409.910303
-117.0,118,410.461802
-68.0,69,410.777606
-68.0,69,411.09287
-68.0,69,411.408265
-62.0,63,411.698339
-83.0,84,412.083428
-61.0,62,412.367301
-87.0,88,412.771101
-93.0,94,413.200955
-91.0,92,413.62265
-60.0,61,413.903306
-113.0,114,414.424814
-114.0,115,414.950206
-80.0,81,415.319984
-84.0,85,415.71006
-106.0,107,416.199971
-86.0,87,416.600498
-85.0,86,416.991485
-84.0,85,417.378741
-72.0,73,417.710463
-117.0,118,418.248966
-87.0,88,418.652371
-74.0,75,418.995247
-104.0,105,419.476712
-100.0,101,419.939567
-109.0,110,420.443529
-84.0,85,420.832172
-143.0,144,421.491332
-317.0,318,422.94708
-73.0,74,423.286592
-92.0,93,423.716577
-107.0,108,424.211245
-77.0,78,424.567613
-97.0,98,425.015012
-75.0,76,425.368391
-105.0,106,425.854299
-92.0,93,426.280884
-74.0,75,426.623844
-77.0,78,426.98043
-83.0,84,427.366637
-107.0,108,427.861524
-76.0,77,428.214907
-72.0,73,428.549211
-75.0,76,428.896919
-81.0,82,429.273889
-69.0,70,429.595356
-86.0,87,429.9942
-74.0,75,430.337148
-84.0,85,430.726196
-86.0,87,431.128343
-77.0,78,431.485154
-75.0,76,431.831712
-78.0,79,432.193034
-63.0,64,432.484742
-102.0,103,432.955928
-71.0,72,433.285448
-127.0,128,433.870536
-117.0,118,434.409892
-77.0,78,434.765556
-111.0,112,435.278915
-83.0,84,435.662968
-72.0,73,435.996951
-91.0,92,436.416328
-71.0,72,436.745636
-70.0,71,437.075704
-96.0,97,437.5219
-97.0,98,437.976247
-92.0,93,438.403912
-83.0,84,438.792177
-105.0,106,439.282567
-79.0,80,439.650376
-94.0,95,440.085581
-101.0,102,440.55247
-96.0,97,440.996465
-113.0,114,441.523184
-102.0,103,441.99512
-94.0,95,442.429582
-71.0,72,442.767663
-93.0,94,443.199323
-77.0,78,443.558058
-94.0,95,443.991467
-89.0,90,444.401058
-62.0,63,444.688757
-62.0,63,444.976575
-109.0,110,445.478073
-95.0,96,445.915558
-81.0,82,446.2885
-69.0,70,446.609451
-93.0,94,447.042624
-74.0,75,447.388294
-90.0,91,447.806997
-77.0,78,448.164013
-75.0,76,448.512195
-85.0,86,448.908194
-74.0,75,449.252399
-78.0,79,449.614634
-105.0,106,450.098181
-70.0,71,450.422605
-62.0,63,450.711398
-71.0,72,451.042854
-74.0,75,451.386052
-78.0,79,451.747759
-84.0,85,452.136016
-93.0,94,452.566347
-75.0,76,452.913154
-89.0,90,453.32505
-71.0,72,453.65507
-84.0,85,454.043468
-79.0,80,454.409288
-84.0,85,454.797483
-78.0,79,455.159356
-77.0,78,455.516598
