# {"t_start": 1587332344.1616411, "env_id": "CartPole-v0"} 
r,l,t
71.0,71,11.700216
10.0,10,11.709564
26.0,26,11.736369
13.0,13,11.748776
31.0,31,11.777331
10.0,10,11.786756
19.0,19,11.805433
28.0,28,11.832429
22.0,22,11.854835
13.0,13,11.867606
13.0,13,11.880038
15.0,15,11.894099
20.0,20,11.912795
13.0,13,11.924024
17.0,17,11.939479
27.0,27,11.967282
19.0,19,11.984985
17.0,17,12.000752
18.0,18,12.017066
16.0,16,12.031612
28.0,28,12.056989
22.0,22,12.076778
17.0,17,12.092391
52.0,52,12.139463
18.0,18,12.155533
65.0,65,12.221975
37.0,37,12.255837
24.0,24,12.279283
31.0,31,12.308488
9.0,9,12.316852
16.0,16,12.331519
20.0,20,12.350184
14.0,14,12.363186
16.0,16,12.378064
17.0,17,12.394226
48.0,48,12.442497
18.0,18,12.459498
12.0,12,12.470889
15.0,15,12.484199
45.0,45,12.525413
11.0,11,12.535303
50.0,50,12.581153
39.0,39,12.615597
15.0,15,12.628632
13.0,13,12.640615
14.0,14,12.653712
19.0,19,12.671476
16.0,16,12.690905
34.0,34,12.724784
37.0,37,12.76135
17.0,17,12.778167
37.0,37,12.813487
15.0,15,12.827845
57.0,57,12.882186
89.0,89,12.969352
15.0,15,12.982804
11.0,11,12.99348
20.0,20,13.011517
27.0,27,13.037522
14.0,14,13.051306
13.0,13,13.063497
13.0,13,13.075838
9.0,9,13.084086
10.0,10,13.093632
28.0,28,13.120249
12.0,12,13.131679
21.0,21,13.151677
12.0,12,13.163074
15.0,15,13.179195
25.0,25,13.202859
19.0,19,13.221539
10.0,10,13.231103
22.0,22,13.251261
11.0,11,13.261494
12.0,12,13.272606
18.0,18,13.28965
11.0,11,13.300129
12.0,12,13.311332
21.0,21,13.331323
18.0,18,13.348692
14.0,14,13.361705
29.0,29,13.389395
34.0,34,13.426118
23.0,23,13.447323
13.0,13,13.459333
33.0,33,13.488533
12.0,12,13.500796
