# {"t_start": 1587195005.3723834, "env_id": "Acrobot-v1"} 
r,l,t
-78.0,79,232.234381
-90.0,91,232.647053
-86.0,87,233.04224
-67.0,68,233.35087
-62.0,63,233.635069
-78.0,79,233.992603
-70.0,71,234.314816
-102.0,103,234.781428
-92.0,93,235.20304
-70.0,71,235.522641
-96.0,97,235.96082
-75.0,76,236.305573
-78.0,79,236.662842
-152.0,153,237.355274
-77.0,78,237.70809
-86.0,87,238.100173
-101.0,102,238.560178
-63.0,64,238.850199
-74.0,75,239.191147
-89.0,90,239.598028
-72.0,73,239.926777
-99.0,100,240.378814
-87.0,88,240.776772
-113.0,114,241.292623
-70.0,71,241.617012
-99.0,100,242.070034
-96.0,97,242.506885
-85.0,86,242.896597
-75.0,76,243.239909
-90.0,91,243.650887
-72.0,73,243.980086
-87.0,88,244.378031
-78.0,79,244.73714
-77.0,78,245.092164
-115.0,116,245.619652
-87.0,88,246.020083
-71.0,72,246.347623
-75.0,76,246.695237
-100.0,101,247.154112
-72.0,73,247.490173
-86.0,87,247.884975
-62.0,63,248.172107
-77.0,78,248.527262
-88.0,89,248.932794
-76.0,77,249.281698
-70.0,71,249.605127
-97.0,98,250.050905
-77.0,78,250.405386
-79.0,80,250.769879
-62.0,63,251.056476
-100.0,101,251.514906
-75.0,76,251.860973
-84.0,85,252.247243
-71.0,72,252.576734
-75.0,76,252.922458
-72.0,73,253.252214
-77.0,78,253.606139
-96.0,97,254.045884
-85.0,86,254.435501
-87.0,88,254.8347
-72.0,73,255.164281
-86.0,87,255.557067
-62.0,63,255.842557
-79.0,80,256.208274
-89.0,90,256.616079
-125.0,126,257.185857
-77.0,78,257.538888
-103.0,104,258.009901
-62.0,63,258.295604
-63.0,64,258.58597
-88.0,89,258.989495
-87.0,88,259.386682
-63.0,64,259.677705
-63.0,64,259.966568
-71.0,72,260.293076
-148.0,149,260.969042
-70.0,71,261.288907
-94.0,95,261.718344
-87.0,88,262.11639
-103.0,104,262.58783
-87.0,88,262.984884
-72.0,73,263.315928
-76.0,77,263.664456
-78.0,79,264.022435
-63.0,64,264.31229
-72.0,73,264.642892
-63.0,64,264.931306
-63.0,64,265.22434
-151.0,152,265.911059
-82.0,83,266.288441
-80.0,81,266.655548
-85.0,86,267.045008
-62.0,63,267.329906
-113.0,114,267.845539
-110.0,111,268.348861
-71.0,72,268.674951
-63.0,64,268.965564
-99.0,100,269.418318
-71.0,72,269.743746
-78.0,79,270.100994
-62.0,63,270.388154
-76.0,77,270.735406
-87.0,88,271.137596
-69.0,70,271.454664
-96.0,97,271.893337
-111.0,112,272.400968
-87.0,88,272.799168
-72.0,73,273.128403
-86.0,87,273.522122
-86.0,87,273.916055
-68.0,69,274.228252
-86.0,87,274.621389
-70.0,71,274.943134
-85.0,86,275.332102
-68.0,69,275.643888
-76.0,77,275.993789
-71.0,72,276.320154
-85.0,86,276.709696
-72.0,73,277.039487
-69.0,70,277.356893
-68.0,69,277.668394
-71.0,72,277.99636
-79.0,80,278.358479
-83.0,84,278.738194
-90.0,91,279.150307
-84.0,85,279.533926
-76.0,77,279.886636
-85.0,86,280.27695
-63.0,64,280.565596
-65.0,66,280.865353
-88.0,89,281.271502
-63.0,64,281.560378
-80.0,81,281.92829
-71.0,72,282.254266
-64.0,65,282.548375
-73.0,74,282.883526
-64.0,65,283.178116
-100.0,101,283.634912
-73.0,74,283.970206
-85.0,86,284.360006
-129.0,130,284.948529
-71.0,72,285.2749
-71.0,72,285.601235
-80.0,81,285.967579
-72.0,73,286.297825
-78.0,79,286.654886
-83.0,84,287.035865
-96.0,97,287.47477
-62.0,63,287.760492
-72.0,73,288.090603
-77.0,78,288.444171
-154.0,155,289.153904
-83.0,84,289.533325
-105.0,106,290.01642
-96.0,97,290.455083
-84.0,85,290.839193
