# {"env_id": "Acrobot-v1", "t_start": 1587192015.0094283} 
r,l,t
-101.0,102,268.516952
-77.0,78,268.870569
-96.0,97,269.312023
-70.0,71,269.635082
-107.0,108,270.125656
-79.0,80,270.491141
-64.0,65,270.786467
-86.0,87,271.190459
-64.0,65,271.489643
-83.0,84,271.870785
-92.0,93,272.295054
-74.0,75,272.636298
-81.0,82,273.009063
-205.0,206,273.945385
-87.0,88,274.345507
-77.0,78,274.700622
-77.0,78,275.055406
-117.0,118,275.5929
-72.0,73,275.928825
-100.0,101,276.388856
-69.0,70,276.706363
-95.0,96,277.142731
-71.0,72,277.470448
-76.0,77,277.821342
-75.0,76,278.166995
-103.0,104,278.641302
-95.0,96,279.080386
-79.0,80,279.444523
-99.0,100,279.898842
-87.0,88,280.301042
-106.0,107,280.789013
-71.0,72,281.115985
-72.0,73,281.448287
-72.0,73,281.780507
-129.0,130,282.372834
-75.0,76,282.718715
-96.0,97,283.15948
-108.0,109,283.655099
-112.0,113,284.170833
-110.0,111,284.679568
-77.0,78,285.033215
-91.0,92,285.451889
-161.0,162,286.189248
-63.0,64,286.479456
-72.0,73,286.811617
-69.0,70,287.130582
-71.0,72,287.45702
-93.0,94,287.885502
-75.0,76,288.23243
-68.0,69,288.54584
-117.0,118,289.08583
-90.0,91,289.499449
-80.0,81,289.867214
-91.0,92,290.285556
-68.0,69,290.598189
-75.0,76,290.942621
-91.0,92,291.361602
-61.0,62,291.644608
-190.0,191,292.517389
-186.0,187,293.367208
-70.0,71,293.691761
-140.0,141,294.332337
-81.0,82,294.703986
-71.0,72,295.034363
-101.0,102,295.498348
-204.0,205,296.430695
-98.0,99,296.881018
-92.0,93,297.304208
-325.0,326,298.788287
-97.0,98,299.233265
-203.0,204,300.161819
-64.0,65,300.457751
-95.0,96,300.894751
-69.0,70,301.213621
-71.0,72,301.541499
-95.0,96,301.977913
-70.0,71,302.301451
-70.0,71,302.623824
-76.0,77,302.974602
-95.0,96,303.412423
-68.0,69,303.726457
-91.0,92,304.144584
-88.0,89,304.547902
-84.0,85,304.934616
-81.0,82,305.308217
-80.0,81,305.678036
-62.0,63,305.963777
-95.0,96,306.40057
-84.0,85,306.787182
-74.0,75,307.12876
-69.0,70,307.44771
-78.0,79,307.807226
-106.0,107,308.295841
-165.0,166,309.04962
-192.0,193,309.927869
-83.0,84,310.310442
-118.0,119,310.8507
-476.0,477,313.021664
-80.0,81,313.390352
-83.0,84,313.772272
-451.0,452,315.828898
-78.0,79,316.188191
-101.0,102,316.652716
-73.0,74,316.993762
-90.0,91,317.408286
-100.0,101,317.867862
-82.0,83,318.24451
-105.0,106,318.726989
-67.0,68,319.037605
-85.0,86,319.428264
-101.0,102,319.896182
-63.0,64,320.18681
-86.0,87,320.582375
-76.0,77,320.932693
-82.0,83,321.311445
-74.0,75,321.651694
-81.0,82,322.024852
-99.0,100,322.479563
-90.0,91,322.893033
-91.0,92,323.312611
-75.0,76,323.657297
-244.0,245,324.772799
-119.0,120,325.319272
-96.0,97,325.761132
-72.0,73,326.092565
-86.0,87,326.488667
-87.0,88,326.890205
-71.0,72,327.21769
-97.0,98,327.66213
-145.0,146,328.32661
-85.0,86,328.721072
-97.0,98,329.167963
-83.0,84,329.55041
-71.0,72,329.877467
-74.0,75,330.219345
-107.0,108,330.710473
-77.0,78,331.066587
-65.0,66,331.3662
-69.0,70,331.688076
-78.0,79,332.048539
-90.0,91,332.46269
-62.0,63,332.750074
-97.0,98,333.196371
-62.0,63,333.483817
-66.0,67,333.788363
-86.0,87,334.184932
-105.0,106,334.671685
-89.0,90,335.081112
-117.0,118,335.617162
-97.0,98,336.062916
-88.0,89,336.467702
-69.0,70,336.786232
-99.0,100,337.240943
-103.0,104,337.71355
-76.0,77,338.063683
-92.0,93,338.487674
-126.0,127,339.065646
-111.0,112,339.575258
-111.0,112,340.084551
-79.0,80,340.450774
-128.0,129,341.038401
-98.0,99,341.488811
-71.0,72,341.816027
-104.0,105,342.293042
-78.0,79,342.65215
-78.0,79,343.011155
-78.0,79,343.370756
-87.0,88,343.771145
-103.0,104,344.244256
-63.0,64,344.535628
-96.0,97,344.97666
-85.0,86,345.367671
-62.0,63,345.654535
-71.0,72,345.98135
-88.0,89,346.390502
-63.0,64,346.681803
-96.0,97,347.122401
-77.0,78,347.476404
-74.0,75,347.820892
-69.0,70,348.139018
-93.0,94,348.567052
-94.0,95,348.999305
-69.0,70,349.317976
-75.0,76,349.663955
-79.0,80,350.026949
-79.0,80,350.392285
-75.0,76,350.73799
-106.0,107,351.223572
-62.0,63,351.510857
-75.0,76,351.855819
-91.0,92,352.275363
-77.0,78,352.630178
-95.0,96,353.066721
-75.0,76,353.412159
-78.0,79,353.771799
-90.0,91,354.186387
-86.0,87,354.582562
-97.0,98,355.028055
-65.0,66,355.328028
-70.0,71,355.651036
-88.0,89,356.055288
-209.0,210,357.011035
-76.0,77,357.362082
-76.0,77,357.711926
-96.0,97,358.153496
-85.0,86,358.544528
-72.0,73,358.876921
-70.0,71,359.199149
-70.0,71,359.522124
-69.0,70,359.841194
-69.0,70,360.159673
-62.0,63,360.446013
-92.0,93,360.868905
-102.0,103,361.336653
-72.0,73,361.667742
-69.0,70,361.993473
-76.0,77,362.345585
-65.0,66,362.645286
-82.0,83,363.02299
-73.0,74,363.360119
-180.0,181,364.182495
-108.0,109,364.678576
-102.0,103,365.146571
-110.0,111,365.654464
-77.0,78,366.010583
-76.0,77,366.361486
-140.0,141,367.003685
-126.0,127,367.582027
-69.0,70,367.902536
-70.0,71,368.225842
-101.0,102,368.68995
-89.0,90,369.099709
-75.0,76,369.445366
-71.0,72,369.773569
-74.0,75,370.116231
-87.0,88,370.515715
-106.0,107,371.001968
-73.0,74,371.339466
-86.0,87,371.735024
-333.0,334,373.254323
-83.0,84,373.636377
-82.0,83,374.015441
-95.0,96,374.451403
-64.0,65,374.746147
-87.0,88,375.146445
-116.0,117,375.680773
-74.0,75,376.021581
-94.0,95,376.453755
-73.0,74,376.788934
-75.0,76,377.135904
-71.0,72,377.463227
-86.0,87,377.858786
-85.0,86,378.250212
-61.0,62,378.532563
-69.0,70,378.850765
-66.0,67,379.154519
-79.0,80,379.517752
-83.0,84,379.904488
-69.0,70,380.222649
-82.0,83,380.599621
-70.0,71,380.922583
-98.0,99,381.372499
-69.0,70,381.690481
-76.0,77,382.041567
-74.0,75,382.383573
-67.0,68,382.693725
-92.0,93,383.118156
-91.0,92,383.540882
-71.0,72,383.870805
-101.0,102,384.337297
-115.0,116,384.867831
-72.0,73,385.202125
-71.0,72,385.531896
