# {"t_start": 1587631558.3437803, "env_id": "Acrobot-v1"} 
r,l,t
-72.0,73,408.954363
-65.0,66,409.25572
-63.0,64,409.548286
-61.0,62,409.830476
-63.0,64,410.123349
-64.0,65,410.419251
-111.0,112,410.930729
-71.0,72,411.259536
-77.0,78,411.615854
-70.0,71,411.938778
-71.0,72,412.267437
-62.0,63,412.554954
-63.0,64,412.846333
-69.0,70,413.165972
-62.0,63,413.453519
-85.0,86,413.844963
-69.0,70,414.163168
-70.0,71,414.487032
-68.0,69,414.800573
-100.0,101,415.261811
-91.0,92,415.681782
-67.0,68,415.992148
-81.0,82,416.36618
-78.0,79,416.725951
-72.0,73,417.059498
-94.0,95,417.49825
-84.0,85,417.886245
-69.0,70,418.205318
-62.0,63,418.492759
-97.0,98,418.939625
-64.0,65,419.236049
-72.0,73,419.569025
-96.0,97,420.01095
-64.0,65,420.307995
-62.0,63,420.594333
-70.0,71,420.918518
-82.0,83,421.299679
-72.0,73,421.631866
-71.0,72,421.960018
-78.0,79,422.3203
-71.0,72,422.647894
-71.0,72,422.977346
-72.0,73,423.310979
-71.0,72,423.639306
-111.0,112,424.149037
-64.0,65,424.445727
-62.0,63,424.737376
-63.0,64,425.029128
-86.0,87,425.426959
-71.0,72,425.756222
-70.0,71,426.078876
-69.0,70,426.398617
-68.0,69,426.713461
-70.0,71,427.037286
-68.0,69,427.352145
-85.0,86,427.744045
-69.0,70,428.06248
-62.0,63,428.349732
-133.0,134,428.960307
-103.0,104,429.433897
-62.0,63,429.721768
-63.0,64,430.013061
-137.0,138,430.646963
-82.0,83,431.02699
-70.0,71,431.349652
-100.0,101,431.810754
-107.0,108,432.303016
-95.0,96,432.743208
-64.0,65,433.040204
-72.0,73,433.371803
-64.0,65,433.668513
-71.0,72,433.997265
-72.0,73,434.328791
-71.0,72,434.658725
-63.0,64,434.951777
-72.0,73,435.283488
-79.0,80,435.648062
-71.0,72,435.976411
-63.0,64,436.267209
-76.0,77,436.617925
-71.0,72,436.946461
-70.0,71,437.269647
-63.0,64,437.561934
-73.0,74,437.899706
-107.0,108,438.391934
-71.0,72,438.720351
-71.0,72,439.049428
-71.0,72,439.382297
-71.0,72,439.710392
-71.0,72,440.038958
-69.0,70,440.358896
-72.0,73,440.692647
-93.0,94,441.121457
-73.0,74,441.458666
-69.0,70,441.778889
-62.0,63,442.065477
-67.0,68,442.376097
-77.0,78,442.732381
-79.0,80,443.095803
-80.0,81,443.465109
-124.0,125,444.0349
-69.0,70,444.354708
-105.0,106,444.840575
-70.0,71,445.165221
-63.0,64,445.4561
-74.0,75,445.798666
-70.0,71,446.121941
-73.0,74,446.461295
-71.0,72,446.793013
-71.0,72,447.121608
-72.0,73,447.453507
-91.0,92,447.873715
-63.0,64,448.166499
-80.0,81,448.536519
-101.0,102,449.001943
-78.0,79,449.361915
-71.0,72,449.689922
-71.0,72,450.016844
-70.0,71,450.340297
-70.0,71,450.66421
-71.0,72,450.991889
-71.0,72,451.319751
-62.0,63,451.606864
-63.0,64,451.897322
-70.0,71,452.221121
-72.0,73,452.553912
-110.0,111,453.059988
